Sentences,True_Labels,Predicted_Labels,Probabilty_Score_Class0,Probabilty_Score_Class1,Probabilty_Score_Class2,Probabilty_Score_Class3,Speculative_Words
Unauthorized modification or misuse of information stored in this system will be investigated and may result in criminal prosecution .,1,1,0.07031863182783127,0.6082893013954163,0.2736700475215912,0.047722045332193375,"""criminal prosecution"": 1,     ""information"": 1,     ""may result"": 1,     ""unauthorized"": 2,     ""misuse"": 1,     ""modification"": 1,     ""information stored in this system"": 1     "
The Postal Service enters into relationships with service providers in order to provide the highest quality product or service .,2,0,0.5221979022026062,0.21868488192558289,0.23404058814048767,0.025076651945710182,"""relationships"": 3,     ""highest quality"": 1,     ""product"": 1,     ""enters"": 1,     ""service"": 3,     ""relationship"": 1,     ""provide"": 1,     ""highest"": 1,     ""qualit"": 1,     ""service providers"": 3,     ""postal"": 1,     ""enters into relationships"": 1     "
"The USPS holds service providers to the same rigorous standards of privacy that apply to the USPS , including being made subject to the Privacy Act and USPS privacy policies .",2,1,0.08461121469736099,0.62288898229599,0.2830641269683838,0.009435717016458511,"""rigorous standards"": 3,     ""privacy"": 2,     ""usps"": 1,     ""same"": 1,     ""standards"": 1,     ""service providers"": 1,     ""privacy policies"": 1,     ""rigorous"": 1,     ""privacy act"": 1     "
The method of parental consent verification may vary according to the event in which the child wishes to participate .,1,1,0.037678491324186325,0.7279184460639954,0.20422746241092682,0.030175523832440376,"""may"": 1,     ""may vary"": 3,     ""verification"": 1     "
"Wizards of the Coast web sites bring you the coolest information about the world of hobby gaming Wizards of the Coast web sites bring you the latest about the world of hobby gaming , a place to meet and play with other gamers like you , and discover some of the best independent and strategy games available .",1,1,0.19460377097129822,0.5575450658798218,0.18191736936569214,0.06593382358551025,"""independent"": 2,     ""coast web sites"": 1,     ""the latest about"": 1,     ""hobby gaming wizards"": 1,     ""discover"": 1,     ""strategy"": 1,     ""wizards"": 1,     ""hobby gaming"": 1,     ""coolest information"": 1     "
"To help us figure out what you like and do n't like about our sites , we may ask for your opinion from time to time .",1,1,0.011924170888960361,0.787527322769165,0.19349530339241028,0.007053224835544825,"""our sites"": 1,     ""like"": 1,     ""figure"": 1,     ""may"": 1,     ""time to time"": 3,     ""us"": 1,     ""sites"": 1,     ""may ask"": 1,     ""figure out"": 1,     ""time"": 1,     ""opinion"": 2,     ""do n't"": 1     "
Wizards may request and/or collect information from you on a voluntary basis when you :,1,2,0.00681251659989357,0.17558233439922333,0.812759280204773,0.004845841787755489,"""information"": 2,     ""voluntary"": 1,     ""voluntary basis"": 1,     ""may"": 2,     ""request"": 2,     ""voluntry"": 1,     ""may request"": 1,     ""collect"": 1,     ""wizards"": 2     "
"In this section , you may also change Your Profile information , who can view your page and activity , and who can contact you on the Site , as well as control how we communicate with you .",0,1,0.08698059618473053,0.8966201543807983,0.014458004385232925,0.0019412576220929623,"""this"": 1,     ""may"": 1,     ""section"": 1,     ""the site"": 1,     ""activity"": 1     "
"Please note that information , user content or any other materials that you post on our Sites , including any information from Your Profile that you choose to make public , will be available for any user of that service to read , and are therefore no longer private and may be disclosed without limitations as to use by a third party .",1,1,0.016640637069940567,0.8402169346809387,0.12883464992046356,0.014307734556496143,"""limitations"": 1,     ""information"": 4,     ""available"": 1,     ""may"": 1,     ""without limitations"": 1,     ""sites"": 1,     ""no longer"": 1,     ""materials"": 1,     ""third party"": 2,     ""disclosed"": 1,     ""user content"": 1,     ""other materials"": 1,     ""public"": 1,     ""disclosed without limitations"": 1     "
"In order to improve the user experience at our Site , we may employ online surveys for visitors to volunteer anonymous demographic information about themselves and provide us feedback about why they visit our Sites and what we can do to make them better .",1,1,0.028197094798088074,0.8380917906761169,0.12053687125444412,0.013174260966479778,""""": 1,     ""demographic information"": 2,     ""user experience"": 1,     ""employ"": 2,     ""may employ"": 1,     ""volunteer information"": 1     "
Information collected through these surveys is anonymous ; we can not identify who is submitting the information or tie it to other personally identifiable information a user may have provided us through another means .,0,1,0.03315059095621109,0.6389478445053101,0.31819918751716614,0.009702390991151333,"""personally identifiable"": 1,     ""information"": 1,     ""other persanally identifiable information"": 1,     ""through another means"": 1,     ""these surveys"": 1     "
"We may use the information you submit to our Sites to send you advertising or promotional materials , including information about new products , contests , features and enhancements , special offers and other events of interest .",1,1,0.0067529878579080105,0.7629097700119019,0.20259393751621246,0.027743281796574593,"""information"": 2,     ""use"": 1,     ""our sites"": 1,     ""the information"": 1,     ""features"": 1,     ""advertising and promotional materials"": 1,     ""contest"": 1,     ""may"": 2,     ""sites"": 1,     ""send"": 1,     ""other"": 2,     ""promotional materials"": 1,     ""events"": 1     "
"Wizards may share your information with its related entities , including its parent and sister companies .",2,1,0.0035782367922365665,0.5621358156204224,0.38878631591796875,0.04549960792064667,"""information"": 1,     ""parent"": 2,     ""sister companies"": 2,     ""related entities"": 2,     ""related"": 1,     ""wizards"": 2,     ""may share"": 1,     ""its related entities"": 1,     ""parent and sister companies"": 1     "
"For example , if you are entering a sweepstakes or contest , we may use your personally identifiable information in order to fulfill the terms of that promotion .",1,1,0.026526600122451782,0.7571989297866821,0.2017274796962738,0.01454697735607624,"""personally identifiable"": 1,     ""use"": 1,     ""terms"": 1,     ""contest"": 1,     ""may"": 2,     ""identifiable information"": 1,     ""for example"": 1,     ""personally identifiable information"": 2,     ""sweepstakes"": 1     "
"We may disclose personal information in the good faith belief that we are required to do so by law , including but not limited to disclosure to law enforcement or other government officials in connection with an investigation of fraud , intellectual property infringements , or other activity that is illegal or may expose you or us to legal liability .",1,2,0.011403929442167282,0.12917128205299377,0.8198549151420593,0.03956985846161842,""""": 1,     ""other government officials"": 1,     ""other activity"": 1,     ""may"": 1,     ""not limited to"": 1,     ""good faith"": 2,     ""personal information"": 2     "
"For example , a cookie will allow us to remember certain things based on your Internet Protocol or `` IP '' address ( an IP address is the string of numbers that identifies each sender or receiver of information that is sent across the Internet ) , such as the time and duration of your visits , how you navigated through our content and where you exited a particular site .",1,1,0.3971453607082367,0.40103593468666077,0.19212156534194946,0.0096971420571208,""""": 2,     ""information"": 1,     ""certain things"": 3,     ""sender"": 1,     ""certain"": 1,     ""receiver"": 1,     ""time"": 1,     ""identifies"": 1     "
We encourage our users to read third party sites ' privacy policies before submitting personal information..,1,1,0.03240099549293518,0.949730634689331,0.017032822594046593,0.000835526967421174,"""sites'"": 1,     ""third party"": 2,     ""personal information"": 4     "
"If you are receiving e-mails or regular mail and at a later date you choose to opt-out and have your name removed from Wizards ' e-mail list , you can do so by using the link included with a Wizards e-mail or by contacting customer service .",1,0,0.6948212385177612,0.2934556007385254,0.006591792684048414,0.005131373181939125,"""later date"": 1,     ""regular mails"": 1,     ""opt-out"": 2,     ""wizards"": 1,     ""regular"": 1,     ""included"": 1,     ""regular mail"": 1     "
We do not share our customer 's personal information with unaffiliated third parties for their own direct marketing purposes .,1,1,0.11196406930685043,0.8493155241012573,0.029905401170253754,0.008815049193799496,"""unaffiliated"": 1,     ""personal information"": 2,     ""third parties"": 2     "
Please discuss this statement with your children so that they will better understand how to use the web sites and the information they may be asked to provide .,1,1,0.04386399686336517,0.8969335556030273,0.04645773768424988,0.012744671665132046,"""may"": 1,     ""information"": 2,     ""web sites"": 1,     ""understand"": 1,     ""statement"": 2     "
